1|-0.479962468147|0.471864163876|-0.385265737772
2|-0.30303606391|0.508996844292|-0.268159687519
3|-0.106451146305|0.498075485229|-0.212812066078
4|0.106451146305|0.498075485229|-0.212812066078
5|0.30303606391|0.508996844292|-0.268159687519
6|0.479962468147|0.471864163876|-0.385265737772
7|-0.447198301554|0.321149080992|-0.44200900197
101|-0.318325966597|0.325517624617|-0.364152908325
8|-0.163242310286|0.308043420315|-0.379380583763
11|0.163242310286|0.308043420315|-0.379380583763
102|0.318325966597|0.325517624617|-0.364152908325
12|0.447198301554|0.321149080992|-0.44200900197
15|-0.674257874489|-0.151652157307|-1.0681886673
16|-0.170000001788|-0.075740583241|-0.270587563515
17|0.0|0.0|0.0
18|0.170000001788|-0.075740583241|-0.270587563515
19|0.674257874489|-0.151652157307|-1.0681886673
20|-0.272456139326|-0.347239643335|-0.329278260469
103|0.0|-0.336318254471|-0.205582618713
21|0.272456139326|-0.347239643335|-0.329278260469
24|0.0|-0.737950384617|-0.287045270205
